"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_source.label"
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2020",389.72,,
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2020",203.4,,
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2020",25.735,,
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2020",160.585,,
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2020",281.938,,
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2020",112.621,,
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2020",35.104,,
"Central Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2020",134.214,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2020",6151.168,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2020",3286.122,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2020",703.642,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2020",2161.404,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2020",3221.179,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2020",1910.942,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2020",295.404,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2020",1014.832,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2020",1671.274,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2020",884.07,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2020",190.226,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2020",596.978,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2020",1258.716,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2020",491.11,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2020",218.011,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2020",549.594,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2020",3531.417,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2020",1954.59,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2020",522.158,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2020",1054.669,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2020",1854.335,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2020",1134.318,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2020",232.38,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2020",487.637,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2020",945.982,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2020",519.581,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2020",139.749,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2020",286.652,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2020",731.1,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2020",300.691,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2020",150.029,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2020",280.379,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2020",2619.751,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2020",1331.532,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2020",181.484,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2020",1106.735,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2020",1366.843,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2020",776.624,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2020",63.025,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2020",527.195,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2020",725.292,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2020",364.49,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2020",50.478,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2020",310.325,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2020",527.616,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2020",190.419,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2020",67.982,,
"Central and Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2020",269.215,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2020",2713.104,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2020",1364.835,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2020",330.605,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2020",1017.664,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2020",1298.943,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2020",740.104,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2020",126.918,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2020",431.921,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2020",791.828,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2020",403.611,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2020",93.116,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2020",295.101,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2020",622.333,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2020",221.12,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2020",110.57,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2020",290.642,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2020",1611.986,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2020",844.313,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2020",246.459,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2020",521.213,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2020",779.075,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2020",458.47,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2020",100.393,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2020",220.212,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2020",456.256,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2020",242.521,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2020",68.374,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2020",145.361,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2020",376.655,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2020",143.322,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2020",77.692,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2020",155.641,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2020",1101.118,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2020",520.522,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2020",84.146,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2020",496.451,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2020",519.868,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2020",281.634,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2020",26.525,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2020",211.71,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2020",335.572,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2020",161.09,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2020",24.742,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2020",149.74,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2020",245.677,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2020",77.798,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2020",32.878,,
"Western Asia","Children in employment by sex, age and economic activity (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2020",135.001,,
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2015",23.438,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",20.532,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",49.265,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",7.588,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2015",7.328,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",34.348,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2015",11.85,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",10.037,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",35.768,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",6.575,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2015",5.131,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",24.062,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2015",11.588,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",10.495,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",13.497,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Children in employment by sex, age and economic activity (thousands)","CLS - Survey of Activities of Young People","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",10.286,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2018",575.386,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2018",94.582,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2018",7.696,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2018",26.018,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Not classified","2018",447.09,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2018",159.241,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2018",23.133,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2018",2.945,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Not classified","2018",132.348,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2018",192.825,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2018",29.798,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2018",8.158,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2018",154.019,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2018",223.321,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2018",41.651,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
